text,label,app_name,store_source,rating,review_date,label_source
"As of now, nov. 15, 2021, pay bills ia not working.... this is so so so inconvenient to customers... tsk... dragon loans and other billers not available... very very very dissatisfied customer!!!",payment_failure,GCash,Google Play (Kaggle public dataset),1,2021-11-15T06:22:52.000Z,strict_rule_relabel
nakakabwisit ang gcash na to nag bank transfer ako ng 900 pesos ang confirm sakin 900 pag send reciep tru email 300 pesos nalang . mga magnanakaw.. WAG NA WAG KAYO GGAMIT NG APP NA TO SCAMMER,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-09-26T14:44:40.000Z,strict_rule_relabel
"always hang up, unable to do any transaction. typical of globe overall service, always will not do what you want when needed. need to find other means to pay bills. hope paymaya will be different better experience",payment_failure,GCash,Google Play (Kaggle public dataset),1,2021-11-15T08:09:03.000Z,strict_rule_relabel
Cash in from Paypal to Gcash is not working!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-02-17T12:12:37.000Z,strict_rule_relabel
I just hope and wish this could still be of use even without data connection/WIFI whenever we wanted to cash out or something..we really had a poor data connection even with load you know,transfer_issue,GCash,Google Play (Kaggle public dataset),5,2021-04-06T22:03:38.000Z,strict_rule_relabel
HANGGANG NGAYON D PA BINABALIK YUNG CASH IN KO. KAKADISMAYA DALING GUMAWA NG PROBLEMA TAGAL GUMAWA NG SOLUSYON,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-02-21T17:04:48.000Z,strict_rule_relabel
This is Great.. but why I can't use Gsave even when My Account already verified. I hope this issue will be resolved soon..,feature_request,GCash,Google Play (Kaggle public dataset),4,2019-09-20T13:31:55.000Z,strict_rule_relabel
I experienced this a while ago. I was about to cash out my funds but I was stucked in the authentication page because you're not sending any OTP to my phone number? What's the matter? Pls fix it. My tita also cashed out her money but she didn't have any authentication first before sending the money to other person. Is it because my number is a DITO SIM or is it just a bug from your app?,transfer_issue,GCash,Google Play (Kaggle public dataset),3,2022-02-25T10:12:21.000Z,strict_rule_relabel
Suggestion: Please reflect latest transactions for us to verify. Marked them as PENDING if they ara not completely processed. Thank you.,feature_request,GCash,Google Play (Kaggle public dataset),4,2021-04-10T22:42:10.000Z,strict_rule_relabel
"Got a lot of trouble using this app for the past weeks. At first the buy loads isn't working second i try to cash in on paypal, my paypal got deducted but the funds didn't reflect on gcash app. Gladly they returned my funds on my paypal after 3days but now its really hard to cash in coz i think this app has a system problem i hope you fix it coz i can't withdraw my money on my paypal",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-02-26T04:49:44.000Z,strict_rule_relabel
Very convenient to use. There is a lot of merchants in the Pay Bills. Hope you include also MOTORTRADE. Thanks. Very good service and customer service. Please maintain constant Buy Load incentives/cashback.,payment_failure,GCash,Google Play (Kaggle public dataset),4,2021-04-11T03:21:09.000Z,strict_rule_relabel
Its already been two months and my verification process is not being responded. My money is stucked in my gcash account because I cannot cash out it because of this issue! Please do something for me,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-02-26T07:08:09.000Z,strict_rule_relabel
Very useful.. love it! But i hope i could use the app even without data,feature_request,GCash,Google Play (Kaggle public dataset),4,2021-04-11T07:39:57.000Z,strict_rule_relabel
"Why my GCash many word to open ? I try for send money to my daughter in Law Jenefer Muanag Bantuya ,But she not received?",transfer_issue,GCash,Google Play (Kaggle public dataset),2,2022-02-26T17:57:55.000Z,strict_rule_relabel
"At first this is convenient, no fees and other charges and have rebates. But now, this is ridiculous! Transfer of money from Gcash to bank charge is 15 pesos, withdrawal of money from mastercard to ATM's is 20 pesos and when you bought load there's no rebates! I just hope that please bring back the free charges and rebates so that you can you help people specially this time of pandemic, don't make our life more harder! Please be considerate.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2021-04-11T11:38:50.000Z,strict_rule_relabel
Why it seems everytime i buy load and it when the network is unavailable and the transaction is unsuccessful you did not give back the payment???,payment_failure,GCash,Google Play (Kaggle public dataset),1,2021-11-18T09:14:58.000Z,strict_rule_relabel
I deletes the app coz i couldn't log in. I tried changing the password but still the app wouldn't let me log in. So disappointed. Sayang yung points na naearn ko.,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-10-01T02:20:47.000Z,strict_rule_relabel
"I can't seem to use the cash in via paypal feature of this app, I always get error even if I have enough money converted to PHP via paypal. Still I can't transfer money.",transfer_issue,GCash,Google Play (Kaggle public dataset),2,2022-02-28T04:26:51.000Z,strict_rule_relabel
For now I rate one star and I hope you add the school i.d again to help those student like me. Thanks,feature_request,GCash,Google Play (Kaggle public dataset),1,2021-04-11T11:57:06.000Z,strict_rule_relabel
"Can't log in. Message always appear ""check your internet connection"" even if I have internet.",account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-10-01T11:10:45.000Z,strict_rule_relabel
To slow send money is not working!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-02-28T10:48:34.000Z,strict_rule_relabel
CS needs improvement would be nice if we have access to chat inside app,feature_request,GCash,Google Play (Kaggle public dataset),2,2021-04-11T13:00:49.000Z,strict_rule_relabel
"This app helps me to ease everything from transferring money to pay my bills. Now, it seems there is a problem in the app that keeps on loading. No email or text notification about this issue. Kindly fix asap.",payment_failure,GCash,Google Play (Kaggle public dataset),4,2021-11-20T08:56:32.000Z,strict_rule_relabel
"Di ko magamit -gamit yung bagong MPIN ko and now my Gcash account is locked. Then, Ang tagal pa machange into another new MPIN.",account_access_issue,GCash,Google Play (Kaggle public dataset),3,2019-10-05T14:13:59.000Z,strict_rule_relabel
"Always on bug fixes , when you need the money you can't withdraw but when you send money from your bank account to gcash they don't have any problems.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-02-28T11:14:56.000Z,strict_rule_relabel
Wish you'll bring back the load rebate,feature_request,GCash,Google Play (Kaggle public dataset),3,2021-04-11T23:55:32.000Z,strict_rule_relabel
Verry inconvinience. I need to cash out my money but I can't login to my account. Because I reached the maximum login attempts.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-10-06T09:36:29.000Z,strict_rule_relabel
What happened to this app. I really need to cash out. But there was an error G ULIT LATER! what was that can you please fix it asap. I really need my money. Whoever create this app should fix it. I encounter same issue over and over again. And you guys doesn't even try to fix it. Also i can't even buy load What kind of service or issue you are fixing? huh,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-02-28T11:15:30.000Z,strict_rule_relabel
Why i cant open may gcash at time i need to cash out for emergency please may some action to this issue.....,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-02-28T14:02:45.000Z,strict_rule_relabel
"i cant log.in, it says my accnt is logged in in another device, does this mean its hacked??",account_access_issue,GCash,Google Play (Kaggle public dataset),4,2020-10-04T00:30:02.000Z,strict_rule_relabel
Good apps very convience and easy to use but i wish that they will bring back the rebates when buying load.,feature_request,GCash,Google Play (Kaggle public dataset),4,2021-04-12T06:28:56.000Z,strict_rule_relabel
Gcash!what happen I cannot log in to my account its alway says this features does not support android ver 4.4 and lower but my phone is android 8.0!What happen to your system???? I am calling 2882 but no one answer! I cannot receive authentication either! Please help me! I need to open the apps!! I am fed up with you GCASH!!,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-10-11T23:02:27.000Z,strict_rule_relabel
For my opinion...its good to having a gcash for sometimes when i need a money to transfer or send me...there somestimes have a little problem to gcash but its not so much longer..,transfer_issue,GCash,Google Play (Kaggle public dataset),5,2022-03-02T15:32:06.000Z,strict_rule_relabel
Can you please add Student ID to the ID choices needed?,feature_request,GCash,Google Play (Kaggle public dataset),3,2021-04-12T08:21:30.000Z,strict_rule_relabel
Sometimes it has a problem when you cash in through western union...,transfer_issue,GCash,Google Play (Kaggle public dataset),4,2022-03-02T23:52:18.000Z,strict_rule_relabel
I changed my review into 3 star because i can't use my school ID it was still valid because im still a student ang that is the only ID that I have can you please allow the shool ID.,feature_request,GCash,Google Play (Kaggle public dataset),3,2021-04-13T01:36:06.000Z,strict_rule_relabel
QR payment is faulty i thought its my phones failt but as i see comments here its not my phones fault,payment_failure,GCash,Google Play (Kaggle public dataset),3,2021-11-25T14:24:24.000Z,strict_rule_relabel
Why can't I cash in ?? It's been 3 weeks since I have this issue. Please fix it Asap,transfer_issue,GCash,Google Play (Kaggle public dataset),5,2022-03-03T03:24:28.000Z,strict_rule_relabel
"this app was very depressing. i had a number once on my phone which is considered sim 1 and for a few weeks, i couldn't logged back in. same as the second number i used, after a few weeks, i can't log in again and it made me lose my voucher. honestly, it's very stressful.",account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-10-17T09:23:11.000Z,strict_rule_relabel
"easy and convinient to use this app,but sometimes it takes much more times to send money cause many times got failed.",transfer_issue,GCash,Google Play (Kaggle public dataset),5,2022-03-03T03:36:15.000Z,strict_rule_relabel
I hate this app everyday i always face technical problem and few fixes everytime i tried to cash out my money tssk! This app is not reliable at all,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-03T06:00:35.000Z,strict_rule_relabel
"It would be nice if you add student ID to make other students get verified, some student want to deposit money too",feature_request,GCash,Google Play (Kaggle public dataset),3,2021-04-14T00:48:31.000Z,strict_rule_relabel
I've used this app for making a payment online (PRC ID renewal). The transaction was unsuccessful yet the amount was taken out from my account. Now I was advised by PRC to contact GCash to get my refund. And I have been doing that for 5 days now. The app does not show my tickets nor do they seem to receive my responses to every email they sent me. Making follow-ups on my ticket does not even work. This app is troublesome in terms of getting refunds.,payment_failure,GCash,Google Play (Kaggle public dataset),1,2021-11-28T05:35:52.000Z,strict_rule_relabel
"When i needed to cash out money , you exactly not working, fixes fixes... Ugh i waited so long... I need to cash out immediately...",transfer_issue,GCash,Google Play (Kaggle public dataset),3,2022-03-03T06:18:20.000Z,strict_rule_relabel
Please Add option for student ID,feature_request,GCash,Google Play (Kaggle public dataset),2,2021-04-14T08:24:46.000Z,strict_rule_relabel
I can't log in on my account .,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-10-23T05:08:45.000Z,strict_rule_relabel
Good but sometimes the money transfer from bank is not real time or there is a delay,transfer_issue,GCash,Google Play (Kaggle public dataset),4,2022-03-03T08:04:45.000Z,strict_rule_relabel
It's easy to use But I have a suggestion can you make it easy to transfer our paypal money to gcash without the minimum of 500,feature_request,GCash,Google Play (Kaggle public dataset),5,2021-04-14T10:06:59.000Z,strict_rule_relabel
"It's good but may I ask how would I fix this issue when I scan qr codes to pai, it always say invalid qr everytime.",payment_failure,GCash,Google Play (Kaggle public dataset),3,2021-11-30T03:41:24.000Z,strict_rule_relabel
"Encountered an error while trying to cash-in using Unionbank and was recommended by the app to try using debit/credit card instead. Saved the card info as instructed but my cash-in has not been credited to my gcash account and the money has already left my Unionbank account! Customer service is horrible, issue started on the 13th and today is already the 24th and still no sign of the money despite having done multiple follow-ups. Once I get my cash back Im obviously uninstalling this app.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2019-10-23T21:24:14.000Z,strict_rule_relabel
"1 star because,until now almost 1month my problem of send money is not okay..",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-04T01:40:19.000Z,strict_rule_relabel
"This app is a scam. They restricted my access to my account without prior notice and I couldn't get my money back. The same with close to a thousand other users. Our complaints are being hidden on their Facebook and Twitter accounts amd they keep stalling when you email them, asking for 16+ requirements which include private documents. They are a fraudulent company, I'll advice you all not to download or use the app. Withdraw your money and stop using this account. You may be the next victim.",security_concern,GCash,Google Play (Kaggle public dataset),1,2020-10-13T02:48:19.000Z,strict_rule_relabel
"Inatay nga app!! Sige rag update bwesit!! Di ko maka update sa inyong gcash yawa!! Sige rag pending kusog man ta ang connection sa wifi!! Unsaon nako pag pa cash out ani nga di ko mka open sa gcash kay kilangan pa e update!! Bwesit! Mag butang tani mog option nga ""Do it later"" para way problema! Di kay kilangan pa e update ug una, usa ka mka open sa gcash! Yawa!",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-04T07:08:50.000Z,strict_rule_relabel
"Sadly I can't get verified. Suggestion, a company id is a valid id. :)",feature_request,GCash,Google Play (Kaggle public dataset),3,2021-04-15T14:56:03.000Z,strict_rule_relabel
"Right now I have a problem. I want to pay some of my bills but have to update first. I just updated recently. Why can't I use the same version, anyway I use it only for bills payment and buying load. This is very inconvenient! I was asked to delete some of my apps, so I did, but still I cannot update. I don't have a problem with the present version, why don't you just allow me to use it? I really find it hard to update specially too often. Pls improve the system.",payment_failure,GCash,Google Play (Kaggle public dataset),2,2021-12-04T15:26:18.000Z,strict_rule_relabel
"This app is unusable whenever they release updates. Updates are per season. Hope they'd add a feature where it would still work even without keeping it up to date. But this app is so helpful, still 4 stars.",feature_request,GCash,Google Play (Kaggle public dataset),4,2021-04-16T13:37:08.000Z,strict_rule_relabel
"masyado mabagal response ng help center, especially if urgent yung problem like cash in error stuff like this should be solve as quickly as possible kasi you never know anong grave situation we were in dahil sa error ng system or app nyo especially if the money was badly needed tas very slow response ng help center tas paulit ulit lang ng nangyayari cash in error buti kung one lang...wont even give 1 star rating if i can...",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-06T04:31:21.000Z,strict_rule_relabel
"Can't find gcash in my galaxy phone. We badly needed it for investing. Sadly we really can't find it, only the globe one app. Hope you also support every galaxy phone.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2021-04-18T10:20:23.000Z,strict_rule_relabel
"I hope this suggestion will be useful in the future. I suggest that please make a separate account number instead of phone number make a account number that can be use in transaction, incase the user lost its cellphone or simcard. I hope you suggest to our government to make a personal permanent phone number of each filipino citizen.",feature_request,GCash,Google Play (Kaggle public dataset),4,2021-04-18T12:05:27.000Z,strict_rule_relabel
I have problem with your app it keeps on updating and now I'm having trouble on updating it it says pending but I need to update it I have cash in and I need to cash it out..,transfer_issue,GCash,Google Play (Kaggle public dataset),3,2022-03-07T22:39:37.000Z,strict_rule_relabel
"NOT SECURE. Worst customer service. I lost the mastercard and called next day to report an unauthorized withdrawal. Asked the card to be blocked and unlinked so i can relink the new card i ordered. Guess what, it has been 3 weeks now and it is still active. Calling almost everyday is a major inconvenience.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-10-18T02:56:12.000Z,strict_rule_relabel
I like the app. But i was just wondering why i wasn't able to see other load products aside from Game pins (or what is that called). I hope someone can guide me on that. I would really appreciate if it's not a generated answer. Thank you!,feature_request,GCash,Google Play (Kaggle public dataset),4,2021-04-18T15:51:34.000Z,strict_rule_relabel
It's a good app..But i hope they can add a email in sign up- since it's really hard for me to sign up.,feature_request,GCash,Google Play (Kaggle public dataset),3,2021-04-18T23:48:22.000Z,strict_rule_relabel
It only allow me to cash in and i try to upgrade its all most 2months but still pending my upgrading.. What the f.**** never install this up you will dis appointed...,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-10T09:53:55.000Z,strict_rule_relabel
"I got charged twice last time I bought load, umay sa performance",payment_failure,GCash,Google Play (Kaggle public dataset),1,2021-12-07T10:09:37.000Z,strict_rule_relabel
It is good but there is a problem going on gcash. I cannot send money through it.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-11T22:28:47.000Z,strict_rule_relabel
3 weeks of going back and forth - 50k did not transfer to the bank account and they tell you it did. Thanks for scamming people,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-10-20T04:15:47.000Z,strict_rule_relabel
"The App is Really Useful, I Hope that you can add more Features in GCredit like Buy Load and Gaming Credits and More, just make it more Flexible than it had Right now",feature_request,GCash,Google Play (Kaggle public dataset),5,2021-04-19T05:10:55.000Z,strict_rule_relabel
"you could've let me know that there's some delay when transferring money to bank! sana di na ako nag transfer, the hell 3-5 banking days really?? that's my money and i need it!",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-12T22:53:10.000Z,strict_rule_relabel
Option to remove friends on the Gcash forest. Its very annoying when someone steal energy to your acct. Its like you are promoting stealing to others. The one and only reason why I seldom use the app. It would be nice to harvest what you've worked hard for. :(,feature_request,GCash,Google Play (Kaggle public dataset),3,2021-04-19T17:25:50.000Z,strict_rule_relabel
"GCash is constantly trying to sell you something. Pop ups are annoying. Interface is busy, clunky, and congested. The one voucher they gifted me failed. I don't feel incentivized to pay bills or buy load here. One good thing: paying with GCash in merchant/supermarket is reliable (sends text confirmation promptly).",payment_failure,GCash,Google Play (Kaggle public dataset),2,2021-12-08T20:24:36.000Z,strict_rule_relabel
This app is not useful I try to register many times but I can't what should I do I am very disappointed with you guys. You didn't even tell me what to when I was to register I can't register it I and The pin you gave me is correct but why I can't log in. And their will be a text messages texted me that I already reach the maximum of coding like it sucks wait for 24 hours? Really? I am very disappointed guys. I really do expecting that this app may help me but no I don't think so but gcash help,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-11-05T21:20:14.000Z,strict_rule_relabel
"Nice apps pero mabagal maopen minsan even maka wifi pa?at one thing more,,,kanina pa ako nag a update but ang tagal mag loading,pending ?need ko pa nmn mag cash out bukas?soo sad",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-13T16:46:00.000Z,strict_rule_relabel
Please Add BTC wallet on this App,feature_request,GCash,Google Play (Kaggle public dataset),1,2021-04-20T08:08:49.000Z,strict_rule_relabel
I need to cash out money but it need to update my gcash and it's not working,transfer_issue,GCash,Google Play (Kaggle public dataset),3,2022-03-14T00:16:48.000Z,strict_rule_relabel
"Why i cant receive a money And my verification not completed There is kind of bad, Its very good feeling you can receive a money and when is saw my account there 100ooo00 give n from other. Country come inn. The problem how to cash out?",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-15T11:39:11.000Z,strict_rule_relabel
"Very good and very secured app! Yes, it logs you out automatically but this is for your own security. I don't mind login back in and typing my mpin again.",account_access_issue,GCash,Google Play (Kaggle public dataset),5,2020-10-22T17:54:24.000Z,strict_rule_relabel
Please include crypto currencies too.,feature_request,GCash,Google Play (Kaggle public dataset),3,2021-04-20T13:21:29.000Z,strict_rule_relabel
My qr code scanning is not working!! I cant pay for my bills cashless when Im outside. :(,payment_failure,GCash,Google Play (Kaggle public dataset),2,2021-12-12T00:10:50.000Z,strict_rule_relabel
"I input my password then this ""OOOOPS! THERE SEEMS TO BE A PROBLEM"" what could it be?! The connection is pretty good and the password was correct...TELL ME?! I NEED THE APP NOW THEN I CANT OPEN IT",account_access_issue,GCash,Google Play (Kaggle public dataset),2,2019-11-09T22:51:16.000Z,strict_rule_relabel
I done many times cashin via Paypal. And now my cashin amount not reflected to my gcash balance.. i submitted an issue but doesnt receive any updates pls help.,transfer_issue,GCash,Google Play (Kaggle public dataset),2,2022-03-16T05:24:58.000Z,strict_rule_relabel
"Nice way to add INVESTMENT features in the app. Next MAJOR update should include advanced view of the NAVPU history in Tabular Form or in Graph. A graphical chart of weekly NAVPU (last 3 months) is enough for BASIC view, but there should be a more ADVANCED viewing options.",feature_request,GCash,Google Play (Kaggle public dataset),2,2021-04-22T06:41:24.000Z,strict_rule_relabel
No online costumer service to support the problem issued in cash in problem,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-18T01:58:01.000Z,strict_rule_relabel
Can you please add Cryptocurrency also just like coins.ph,feature_request,GCash,Google Play (Kaggle public dataset),5,2021-04-23T05:47:48.000Z,strict_rule_relabel
"If a negative star rating was possible I would really give it to this app. There will always be a time that their system will be down for no reason and will cause problem to you when using their app. In my case I used a 9 digit account number to pay for my internet bill to sky broadband however, when the receipt came the account number was missing one digit and now the issue is born we wanted to have it corrected and went to call them multiple times. In the end I think we are not going to get my money back since their support team are a bunch of morons. Well this is what happens when companies hire bunch of people who are not motivated to work and are paid with a very small salary. If ever these a-holes still want to resolve my issue with them here is the ticket #7274700 that i was given the first time we called. PS: NOVEMBER EFFING 5 pa yung issue namin and whenever we call the agents are always busy. oh and another para sa mga agents nyo please talk slowly and listen to the callers. by the way di ako nagaask ng refund sa pera i just want it to be paid to our internet provider. Pero bottomline is I will uninstall this trash app because of this.",payment_failure,GCash,Google Play (Kaggle public dataset),1,2019-11-11T08:42:41.000Z,strict_rule_relabel
Nice app easy to cash out but a problem after a week update again,transfer_issue,GCash,Google Play (Kaggle public dataset),4,2022-03-18T07:13:01.000Z,strict_rule_relabel
"Hi, I was having trouble doing cash in from payoneer to gcash since yesterday. This is my first to encounter this problem. I was doing cash in like this since last year. It says successful but the money from payoneer is not moving or converting into my gnash account. Please help",transfer_issue,GCash,Google Play (Kaggle public dataset),4,2022-03-20T22:20:02.000Z,strict_rule_relabel
"The help center isn't really that much of a help, I needed to attach 7 attachments via JPG format that is required to get fully verified, and yet if I try to attach 7 attachments it will automatically say ""too much attachments"" I hope you could fix this.",feature_request,GCash,Google Play (Kaggle public dataset),1,2021-04-25T01:04:24.000Z,strict_rule_relabel
At first I can cash in money in money gram.. But now as I tried.. It coudnt reach.. What should.. We needed the money.. Hope you could fix it nowwww,transfer_issue,GCash,Google Play (Kaggle public dataset),3,2021-04-29T01:56:06.000Z,strict_rule_relabel
Your customer service was very poor. I CANNOT CASH OUT MY FUNDS AND EVEN I CAN'T BUY LOAD? I PUT MY MONEY HERE TO USE IT BUT I CANNOT USE IT BECAUSE OF YOUR POOR OTP SERVICES AND POOR CUSTOMER SERVICE. You said you send otp but the otp was sent a day ago? How do i cash out my funds if you still delaying your otp services?,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-22T03:59:33.000Z,strict_rule_relabel
It's quite useful. But the perks that I liked about it the first time I used this app was removed. ( The load rebate) it's a big of a help actually. For 50 pesos return/month. I hope they would eventually have something (back) like this in the near future.,feature_request,GCash,Google Play (Kaggle public dataset),3,2021-04-29T13:59:29.000Z,strict_rule_relabel
Cant receive an authentucation code!!i cant send money bcoz of this..i tried to send a ticket..but its not working bcoz of the pic i send!,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-22T05:02:06.000Z,strict_rule_relabel
"This app, while useful, currently has security and privacy gaps that can cause issues on your phone. It asks for invasive permissons to be set and I found that allowing permissions on your camera/recording hi-jacks your camera and audio functions. I had video and sound issues on my phone of this app. I also don't know if the app has been recording me since I have had it. So please be sure to set all its requested permissions to ""Deny"".",security_concern,GCash,Google Play (Kaggle public dataset),2,2020-10-25T01:47:27.000Z,strict_rule_relabel
Great app but can you add some rebate thru load il'l using gcash for loading business thank you,feature_request,GCash,Google Play (Kaggle public dataset),5,2021-04-30T15:18:30.000Z,strict_rule_relabel
Why there is no students id i need it for my scholl payments please fix this problem so i can pay my bill in my school,payment_failure,GCash,Google Play (Kaggle public dataset),3,2021-12-18T13:33:25.000Z,strict_rule_relabel
Why I can't send money and gcash need authentication code to send money how many times I try but I failed and I didn't receive authentication code please fix it I need to send money today.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-22T05:50:22.000Z,strict_rule_relabel
"There is a character cap on email, i cant change my gcash number. I also failed to pay at Robinson Supermarket via Gcard card saying there's a ""Card Error"", i cant do it via gcash QR that time because my phone for gcash is dead batt.",payment_failure,GCash,Google Play (Kaggle public dataset),2,2021-12-19T13:37:18.000Z,strict_rule_relabel
I sent money but the receipt was shown delayed and now i doubled the sended money and the person sended run away it got delayed thats why it got double.fix this!!!,payment_failure,GCash,Google Play (Kaggle public dataset),1,2022-03-22T12:51:12.000Z,strict_rule_relabel
Its a useless apps. Do not download I send money to bank It takes how many hours for transfer. And no one reply on chatbot and on email robot reply. Amount still not yet reflected inthe account guven. Please provide me the receipt.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2021-05-03T01:45:38.000Z,strict_rule_relabel
I can't log in. I can't receive any authentication code.,account_access_issue,GCash,Google Play (Kaggle public dataset),2,2019-11-15T08:11:54.000Z,strict_rule_relabel
This is great nice and safe to cash in .... but sometimes lots of problems,transfer_issue,GCash,Google Play (Kaggle public dataset),3,2022-03-22T23:09:35.000Z,strict_rule_relabel
"It has been almost two weeks and my submitted ticket regarding my concerns are still processing - also haven't received any responses or updates. GCash also adjusted my account balance to P0 from P610 - and when I called GCash, they said that they don't know what is the reason behind it. No emails, no responses, and no updates until now. Rating a 1 star for GCash and the company itself. I hope you'll improve your services and bring back the money you deducted from my account. :)",feature_request,GCash,Google Play (Kaggle public dataset),1,2021-05-03T09:58:55.000Z,strict_rule_relabel
What happen i cant cash out my money.....please settle this problem i send the code the but its wrong code then all wrong code that you send are wrong always try agin....,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-23T14:22:46.000Z,strict_rule_relabel
I really don't know what's the problem of this app. I hate it when I'm trying to cash out he need authentication number but in how many times I tried I didn't receive authentication number please fix it I give five start if I cash out now,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-24T19:00:22.000Z,strict_rule_relabel
"This app is sucks. My android is 6.0 but it does not support. I see that you support 4.4 and up. I am a developer and the problem with this lies on the AndroidManifest file, please add required=""false"" to other permission like flastlight, autofocus so that it will be available to other phone. For example Listen to me or you will have big lost.",feature_request,GCash,Google Play (Kaggle public dataset),1,2021-05-04T15:38:46.000Z,strict_rule_relabel
"i still can't generate my own qr code, it's always says there's a problem",payment_failure,GCash,Google Play (Kaggle public dataset),2,2021-12-24T07:02:03.000Z,strict_rule_relabel
I have a problem regarding my account in gcash in which I can't send money because I don't receive any authentication number that is supposed to be sent to my phone number.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-25T03:05:16.000Z,strict_rule_relabel
"Having trouble transferring money due to qr code problems. It keeps saying ""invalid qr"" whenever I upload it, despite having a decent photo of the said qr.",payment_failure,GCash,Google Play (Kaggle public dataset),1,2021-12-24T20:06:29.000Z,strict_rule_relabel
Forgot my MPIN. Really hard to reset password because it always gets an error.,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-11-22T15:18:52.000Z,strict_rule_relabel
I didnt recieve the authintacion code during i send money since last night. What is the problem gcash? How i can cash out my remaining money in my account?,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-03-25T23:31:56.000Z,strict_rule_relabel
"The app was great at first. but now it's not really convenient, how can we use this as online banking when it's costing us a lot of fee. I tried to deposit 50k but any of cash in options are asking for 2% fees it's 1k pesos you know. I deposited the remaining balance in my bank account but it did also deducted some fee? When your cashing in you need to pay some fee, cashing out need to pay some fee, And lol even bank transfer ? it's not convenient lol it's a scam",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2020-10-28T13:40:48.000Z,strict_rule_relabel
"I like this app i rate it 4 because there's no national id in the recommended id, i think you should add national to the option...",feature_request,GCash,Google Play (Kaggle public dataset),4,2021-05-05T11:56:17.000Z,strict_rule_relabel
Horrible app. Got my account locked because I can't log in. I only changed my MPIN once and it's the only MPIN I registered but it always says that it's incorrect. Very inconvenient,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-11-22T21:44:54.000Z,strict_rule_relabel
this app always need verification when you send money...can you fix this problem..my customer always waited for so long because you dindnt sent the verification as fast as possible we always waited 2-3 minutes before we get the verification code...,transfer_issue,GCash,Google Play (Kaggle public dataset),2,2022-03-26T03:49:09.000Z,strict_rule_relabel
This app is okay but please you need to add some other ID like Student ID because I really need it.,feature_request,GCash,Google Play (Kaggle public dataset),3,2021-05-14T23:15:02.000Z,strict_rule_relabel
Please fix the maximum mpin can't login and cant change forgot how I registered,account_access_issue,GCash,Google Play (Kaggle public dataset),1,2019-11-23T03:35:14.000Z,strict_rule_relabel
"Please help to fix my problem , i transfer to bank and i did not get the cofirmation reciepts and i see that also not recieve the amount of money i sent.",transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-04-01T12:32:04.000Z,strict_rule_relabel
Well its okay. But please add a school id to verify our acc thanks.,feature_request,GCash,Google Play (Kaggle public dataset),3,2021-05-15T09:04:47.000Z,strict_rule_relabel
This is the first time that i encountered this kind of inconvinience. I cash in through paymay but until now i did not received my money on my gcash account.,transfer_issue,GCash,Google Play (Kaggle public dataset),1,2022-04-02T00:11:05.000Z,strict_rule_relabel
